Datum;Gemeentecode;Aantal
2020-03-15;285;1
2020-03-15;296;4
2020-03-15;297;1
2020-03-15;302;1
2020-03-15;303;6
2020-03-15;307;10
2020-03-15;310;12
2020-03-15;321;13
2020-03-15;342;8
2020-03-15;344;38
2020-03-15;345;1
2020-03-15;351;1
2020-03-15;352;3
2020-03-15;353;2
2020-03-15;355;6
2020-03-15;356;1
2020-03-15;358;3
2020-03-15;361;1
2020-03-15;362;3
2020-03-15;363;31
2020-03-15;373;1
2020-03-15;375;5
2020-03-15;376;1
2020-03-15;377;1
2020-03-15;383;5
2020-03-15;384;2
2020-03-15;392;4
2020-03-15;394;1
2020-03-15;396;1
2020-03-15;397;2
2020-03-15;398;1
2020-03-15;399;2
2020-03-15;400;1
2020-03-15;406;1
2020-03-15;415;3
2020-03-15;416;4
2020-03-15;439;2
2020-03-15;441;4
2020-03-15;453;1
2020-03-15;473;1
2020-03-15;479;2
2020-03-15;484;6
2020-03-15;489;3
2020-03-15;503;2
2020-03-15;505;1
2020-03-15;513;3
2020-03-15;518;10
2020-03-15;523;5
2020-03-15;530;1
2020-03-15;537;1
2020-03-15;542;1
2020-03-15;546;4
2020-03-15;556;1
2020-03-15;569;1
2020-03-15;575;2
2020-03-15;579;4
2020-03-15;589;1
2020-03-15;597;1
2020-03-15;599;25
2020-03-15;606;1
2020-03-15;613;1
2020-03-15;614;3
2020-03-15;622;1
2020-03-15;627;1
2020-03-15;629;2
2020-03-15;632;2
2020-03-15;642;3
2020-03-15;654;1
2020-03-15;664;2
2020-03-15;668;3
2020-03-15;703;1
2020-03-15;715;1
2020-03-15;716;1
2020-03-15;717;1
2020-03-15;718;2
2020-03-15;743;1
2020-03-15;748;4
2020-03-15;753;3
2020-03-15;755;12
2020-03-15;756;1
2020-03-15;757;2
2020-03-15;758;71
2020-03-15;762;4
2020-03-15;765;1
2020-03-15;766;5
2020-03-15;770;2
2020-03-15;772;21
2020-03-15;777;8
2020-03-15;779;1
2020-03-15;784;1
2020-03-15;785;6
2020-03-15;788;7
2020-03-15;794;17
2020-03-15;796;14
2020-03-15;797;4
2020-03-15;798;5
2020-03-15;809;7
2020-03-15;815;1
2020-03-15;820;1
2020-03-15;824;6
2020-03-15;826;5
2020-03-15;828;5
2020-03-15;840;1
2020-03-15;845;6
2020-03-15;847;1
2020-03-15;848;2
2020-03-15;851;1
2020-03-15;852;2
2020-03-15;855;68
2020-03-15;856;33
2020-03-15;861;1
2020-03-15;865;2
2020-03-15;866;1
2020-03-15;867;8
2020-03-15;879;3
2020-03-15;882;4
2020-03-15;888;3
2020-03-15;907;1
2020-03-15;917;5
2020-03-15;928;2
2020-03-15;935;21
2020-03-15;946;3
2020-03-15;957;2
2020-03-15;965;3
2020-03-15;971;3
2020-03-15;983;4
2020-03-15;995;7
2020-03-15;1507;3
2020-03-15;1581;2
2020-03-15;1598;1
2020-03-15;1621;5
2020-03-15;1640;6
2020-03-15;1641;2
2020-03-15;1652;16
2020-03-15;1658;1
2020-03-15;1659;1
2020-03-15;1674;5
2020-03-15;1676;2
2020-03-15;1684;2
2020-03-15;1685;5
2020-03-15;1690;1
2020-03-15;1702;2
2020-03-15;1705;3
2020-03-15;1706;2
2020-03-15;1709;1
2020-03-15;1714;1
2020-03-15;1719;5
2020-03-15;1721;16
2020-03-15;1723;1
2020-03-15;1724;1
2020-03-15;1728;1
2020-03-15;1729;1
2020-03-15;1734;6
2020-03-15;1735;1
2020-03-15;1740;4
2020-03-15;1771;2
2020-03-15;1774;4
2020-03-15;1783;1
2020-03-15;1876;2
2020-03-15;1883;37
2020-03-15;1894;14
2020-03-15;1896;2
2020-03-15;1900;1
2020-03-15;1901;1
2020-03-15;1903;3
2020-03-15;1904;7
2020-03-15;1916;3
2020-03-15;1924;2
2020-03-15;1926;7
2020-03-15;1930;1
2020-03-15;1931;4
2020-03-15;1940;3
2020-03-15;1942;4
2020-03-15;1945;6
2020-03-15;1948;34
2020-03-15;1952;1
2020-03-15;1954;12
2020-03-15;1959;10
2020-03-15;1960;3
2020-03-15;1961;2
2020-03-15;1963;2
2020-03-15;1969;1
2020-03-15;1978;1
2020-03-16;-1;70
2020-03-16;14;7
2020-03-16;34;3
2020-03-16;50;2
2020-03-16;72;1
2020-03-16;80;2
2020-03-16;86;2
2020-03-16;90;3
2020-03-16;109;11
2020-03-16;114;1
2020-03-16;118;2
2020-03-16;141;1
2020-03-16;147;3
2020-03-16;148;1
2020-03-16;150;2
2020-03-16;153;3
2020-03-16;158;1
2020-03-16;163;2
2020-03-16;164;3
2020-03-16;171;2
2020-03-16;173;1
2020-03-16;175;1
2020-03-16;177;2
2020-03-16;180;1
2020-03-16;183;1
2020-03-16;193;6
2020-03-16;200;7
2020-03-16;202;7
2020-03-16;203;3
2020-03-16;209;5
2020-03-16;214;4
2020-03-16;216;2
2020-03-16;221;1
2020-03-16;225;5
2020-03-16;226;1
2020-03-16;228;2
2020-03-16;230;1
2020-03-16;232;2
2020-03-16;233;8
2020-03-16;243;4
2020-03-16;246;2
2020-03-16;252;2
2020-03-16;267;1
2020-03-16;268;17
2020-03-16;269;2
2020-03-16;273;2
2020-03-16;274;8
2020-03-16;275;1
2020-03-16;277;1
2020-03-16;281;4
2020-03-16;285;1
2020-03-16;296;5
2020-03-16;297;1
2020-03-16;302;2
2020-03-16;303;7
2020-03-16;307;18
2020-03-16;310;13
2020-03-16;321;13
2020-03-16;327;1
2020-03-16;331;1
2020-03-16;342;10
2020-03-16;344;48
2020-03-16;345;1
2020-03-16;351;1
2020-03-16;352;3
2020-03-16;353;4
2020-03-16;355;8
2020-03-16;356;1
2020-03-16;358;3
2020-03-16;361;2
2020-03-16;362;4
2020-03-16;363;39
2020-03-16;373;1
2020-03-16;375;5
2020-03-16;376;1
2020-03-16;377;1
2020-03-16;383;5
2020-03-16;384;2
2020-03-16;388;1
2020-03-16;392;6
2020-03-16;394;2
2020-03-16;396;2
2020-03-16;397;5
2020-03-16;398;1
2020-03-16;399;3
2020-03-16;400;1
2020-03-16;405;1
2020-03-16;406;1
2020-03-16;415;3
2020-03-16;416;4
2020-03-16;439;2
2020-03-16;441;4
2020-03-16;453;4
2020-03-16;473;1
2020-03-16;479;2
2020-03-16;484;6
2020-03-16;489;3
2020-03-16;503;2
2020-03-16;505;1
2020-03-16;513;4
2020-03-16;518;14
2020-03-16;523;5
2020-03-16;530;1
2020-03-16;532;1
2020-03-16;537;1
2020-03-16;542;1
2020-03-16;546;8
2020-03-16;547;1
2020-03-16;556;1
2020-03-16;569;1
2020-03-16;575;2
2020-03-16;579;4
2020-03-16;589;1
2020-03-16;597;1
2020-03-16;599;30
2020-03-16;603;1
2020-03-16;606;1
2020-03-16;613;2
2020-03-16;614;3
2020-03-16;622;1
2020-03-16;627;1
2020-03-16;629;3
2020-03-16;632;2
2020-03-16;642;3
2020-03-16;654;2
2020-03-16;664;2
2020-03-16;668;3
2020-03-16;687;1
2020-03-16;703;2
2020-03-16;715;1
2020-03-16;716;1
2020-03-16;717;1
2020-03-16;718;3
2020-03-16;736;2
2020-03-16;737;1
2020-03-16;743;1
2020-03-16;748;4
2020-03-16;753;4
2020-03-16;755;14
2020-03-16;756;1
2020-03-16;757;3
2020-03-16;758;86
2020-03-16;762;5
2020-03-16;765;1
2020-03-16;766;5
2020-03-16;770;2
2020-03-16;772;21
2020-03-16;777;10
2020-03-16;779;3
2020-03-16;784;1
2020-03-16;785;9
2020-03-16;788;7
2020-03-16;794;17
2020-03-16;796;20
2020-03-16;797;4
2020-03-16;798;4
2020-03-16;809;7
2020-03-16;815;1
2020-03-16;820;1
2020-03-16;823;1
2020-03-16;824;9
2020-03-16;826;6
2020-03-16;828;11
2020-03-16;840;1
2020-03-16;845;8
2020-03-16;847;1
2020-03-16;848;4
2020-03-16;851;2
2020-03-16;852;3
2020-03-16;855;84
2020-03-16;856;43
2020-03-16;861;1
2020-03-16;865;3
2020-03-16;866;1
2020-03-16;867;10
2020-03-16;879;3
2020-03-16;882;4
2020-03-16;888;3
2020-03-16;907;1
2020-03-16;917;6
2020-03-16;928;2
2020-03-16;935;24
2020-03-16;938;1
2020-03-16;946;3
2020-03-16;957;2
2020-03-16;965;3
2020-03-16;971;3
2020-03-16;983;6
2020-03-16;994;1
2020-03-16;995;8
2020-03-16;1507;5
2020-03-16;1509;1
2020-03-16;1525;1
2020-03-16;1581;3
2020-03-16;1598;1
2020-03-16;1621;5
2020-03-16;1640;7
2020-03-16;1641;2
2020-03-16;1652;20
2020-03-16;1655;2
2020-03-16;1658;2
2020-03-16;1659;1
2020-03-16;1674;6
2020-03-16;1676;2
2020-03-16;1684;2
2020-03-16;1685;10
2020-03-16;1690;1
2020-03-16;1699;1
2020-03-16;1702;3
2020-03-16;1705;3
2020-03-16;1706;2
2020-03-16;1709;1
2020-03-16;1714;2
2020-03-16;1719;7
2020-03-16;1721;19
2020-03-16;1723;2
2020-03-16;1724;1
2020-03-16;1728;1
2020-03-16;1729;2
2020-03-16;1734;8
2020-03-16;1735;1
2020-03-16;1740;4
2020-03-16;1771;3
2020-03-16;1774;5
2020-03-16;1783;1
2020-03-16;1876;2
2020-03-16;1883;38
2020-03-16;1894;19
2020-03-16;1896;2
2020-03-16;1900;1
2020-03-16;1901;1
2020-03-16;1903;4
2020-03-16;1904;7
2020-03-16;1916;4
2020-03-16;1924;4
2020-03-16;1926;8
2020-03-16;1930;1
2020-03-16;1931;4
2020-03-16;1940;3
2020-03-16;1942;4
2020-03-16;1945;10
2020-03-16;1948;42
2020-03-16;1952;1
2020-03-16;1954;13
2020-03-16;1959;12
2020-03-16;1960;3
2020-03-16;1961;3
2020-03-16;1963;4
2020-03-16;1969;1
2020-03-16;1978;2
2020-03-17;-1;70
2020-03-17;14;7
2020-03-17;34;3
2020-03-17;50;2
2020-03-17;72;1
2020-03-17;80;3
2020-03-17;86;2
2020-03-17;90;3
2020-03-17;109;11
2020-03-17;114;1
2020-03-17;118;2
2020-03-17;141;1
2020-03-17;147;3
2020-03-17;148;1
2020-03-17;150;4
2020-03-17;153;3
2020-03-17;158;1
2020-03-17;163;2
2020-03-17;164;3
2020-03-17;166;1
2020-03-17;171;2
2020-03-17;173;1
2020-03-17;175;1
2020-03-17;177;3
2020-03-17;180;1
2020-03-17;183;1
2020-03-17;193;8
2020-03-17;200;7
2020-03-17;202;8
2020-03-17;203;4
2020-03-17;209;6
2020-03-17;214;4
2020-03-17;216;4
2020-03-17;221;1
2020-03-17;225;5
2020-03-17;226;1
2020-03-17;228;2
2020-03-17;230;1
2020-03-17;232;2
2020-03-17;233;8
2020-03-17;243;4
2020-03-17;246;3
2020-03-17;252;3
2020-03-17;263;1
2020-03-17;267;2
2020-03-17;268;31
2020-03-17;269;2
2020-03-17;273;2
2020-03-17;274;8
2020-03-17;275;2
2020-03-17;277;1
2020-03-17;281;4
2020-03-17;285;1
2020-03-17;289;1
2020-03-17;296;6
2020-03-17;297;3
2020-03-17;301;1
2020-03-17;302;2
2020-03-17;303;7
2020-03-17;307;21
2020-03-17;310;15
2020-03-17;321;13
2020-03-17;327;1
2020-03-17;331;2
2020-03-17;342;11
2020-03-17;344;60
2020-03-17;345;1
2020-03-17;351;1
2020-03-17;352;4
2020-03-17;353;6
2020-03-17;355;12
2020-03-17;356;3
2020-03-17;358;3
2020-03-17;361;2
2020-03-17;362;6
2020-03-17;363;56
2020-03-17;373;1
2020-03-17;375;6
2020-03-17;376;1
2020-03-17;377;3
2020-03-17;383;5
2020-03-17;384;2
2020-03-17;388;1
2020-03-17;392;7
2020-03-17;394;4
2020-03-17;396;2
2020-03-17;397;5
2020-03-17;398;1
2020-03-17;399;3
2020-03-17;400;1
2020-03-17;402;3
2020-03-17;405;1
2020-03-17;406;1
2020-03-17;415;3
2020-03-17;416;4
2020-03-17;431;1
2020-03-17;437;2
2020-03-17;439;2
2020-03-17;441;4
2020-03-17;453;4
2020-03-17;473;1
2020-03-17;479;2
2020-03-17;482;1
2020-03-17;484;6
2020-03-17;489;3
2020-03-17;502;1
2020-03-17;503;2
2020-03-17;505;4
2020-03-17;513;5
2020-03-17;518;17
2020-03-17;523;5
2020-03-17;530;1
2020-03-17;532;1
2020-03-17;537;1
2020-03-17;542;1
2020-03-17;546;8
2020-03-17;547;1
2020-03-17;556;1
2020-03-17;569;1
2020-03-17;575;2
2020-03-17;579;4
2020-03-17;589;1
2020-03-17;597;1
2020-03-17;599;41
2020-03-17;603;2
2020-03-17;606;1
2020-03-17;610;1
2020-03-17;613;3
2020-03-17;614;3
2020-03-17;622;2
2020-03-17;627;1
2020-03-17;629;3
2020-03-17;632;3
2020-03-17;642;4
2020-03-17;654;2
2020-03-17;664;2
2020-03-17;668;3
2020-03-17;678;1
2020-03-17;687;1
2020-03-17;703;2
2020-03-17;715;2
2020-03-17;716;1
2020-03-17;717;1
2020-03-17;718;4
2020-03-17;736;2
2020-03-17;737;1
2020-03-17;743;2
2020-03-17;748;5
2020-03-17;753;5
2020-03-17;755;14
2020-03-17;756;1
2020-03-17;757;5
2020-03-17;758;96
2020-03-17;762;8
2020-03-17;765;1
2020-03-17;766;5
2020-03-17;770;3
2020-03-17;772;22
2020-03-17;777;12
2020-03-17;779;5
2020-03-17;784;1
2020-03-17;785;9
2020-03-17;788;7
2020-03-17;794;19
2020-03-17;796;24
2020-03-17;797;4
2020-03-17;798;4
2020-03-17;809;8
2020-03-17;815;1
2020-03-17;820;1
2020-03-17;823;1
2020-03-17;824;10
2020-03-17;826;8
2020-03-17;828;14
2020-03-17;840;1
2020-03-17;845;8
2020-03-17;847;2
2020-03-17;848;4
2020-03-17;851;2
2020-03-17;852;3
2020-03-17;855;88
2020-03-17;856;49
2020-03-17;861;1
2020-03-17;865;6
2020-03-17;866;1
2020-03-17;867;11
2020-03-17;879;4
2020-03-17;882;4
2020-03-17;888;3
2020-03-17;899;2
2020-03-17;907;1
2020-03-17;917;8
2020-03-17;928;3
2020-03-17;935;33
2020-03-17;938;1
2020-03-17;946;5
2020-03-17;957;4
2020-03-17;965;4
2020-03-17;971;3
2020-03-17;983;8
2020-03-17;986;1
2020-03-17;994;2
2020-03-17;995;10
2020-03-17;1507;8
2020-03-17;1509;2
2020-03-17;1525;2
2020-03-17;1581;5
2020-03-17;1598;1
2020-03-17;1621;7
2020-03-17;1640;8
2020-03-17;1641;3
2020-03-17;1652;25
2020-03-17;1655;2
2020-03-17;1658;3
2020-03-17;1659;1
2020-03-17;1674;6
2020-03-17;1676;2
2020-03-17;1684;2
2020-03-17;1685;14
2020-03-17;1690;1
2020-03-17;1699;1
2020-03-17;1702;4
2020-03-17;1705;3
2020-03-17;1706;5
2020-03-17;1708;1
2020-03-17;1709;1
2020-03-17;1711;2
2020-03-17;1714;2
2020-03-17;1719;11
2020-03-17;1721;20
2020-03-17;1723;3
2020-03-17;1724;1
2020-03-17;1728;1
2020-03-17;1729;2
2020-03-17;1730;1
2020-03-17;1734;9
2020-03-17;1735;1
2020-03-17;1740;4
2020-03-17;1771;3
2020-03-17;1774;5
2020-03-17;1783;3
2020-03-17;1876;2
2020-03-17;1883;42
2020-03-17;1894;31
2020-03-17;1896;4
2020-03-17;1900;1
2020-03-17;1901;1
2020-03-17;1903;4
2020-03-17;1904;8
2020-03-17;1916;5
2020-03-17;1924;5
2020-03-17;1926;10
2020-03-17;1930;3
2020-03-17;1931;4
2020-03-17;1940;3
2020-03-17;1942;9
2020-03-17;1945;14
2020-03-17;1948;49
2020-03-17;1952;1
2020-03-17;1954;15
2020-03-17;1959;12
2020-03-17;1960;6
2020-03-17;1961;4
2020-03-17;1963;6
2020-03-17;1969;1
2020-03-17;1978;3
2020-03-18;-1;84
2020-03-18;14;11
2020-03-18;34;4
2020-03-18;50;3
2020-03-18;72;1
2020-03-18;80;4
2020-03-18;86;2
2020-03-18;90;3
2020-03-18;109;12
2020-03-18;114;2
2020-03-18;118;3
2020-03-18;141;1
2020-03-18;147;3
2020-03-18;148;1
2020-03-18;150;5
2020-03-18;153;4
2020-03-18;158;1
2020-03-18;163;2
2020-03-18;164;4
2020-03-18;166;2
2020-03-18;171;2
2020-03-18;173;2
2020-03-18;175;2
2020-03-18;177;3
2020-03-18;180;1
2020-03-18;183;1
2020-03-18;184;1
2020-03-18;193;12
2020-03-18;200;10
2020-03-18;202;9
2020-03-18;203;5
2020-03-18;209;6
2020-03-18;214;4
2020-03-18;216;4
2020-03-18;221;1
2020-03-18;225;5
2020-03-18;226;2
2020-03-18;228;5
2020-03-18;230;1
2020-03-18;232;4
2020-03-18;233;8
2020-03-18;243;5
2020-03-18;246;3
2020-03-18;252;5
2020-03-18;262;1
2020-03-18;263;1
2020-03-18;267;2
2020-03-18;268;41
2020-03-18;269;5
2020-03-18;273;2
2020-03-18;274;8
2020-03-18;275;3
2020-03-18;277;2
2020-03-18;281;4
2020-03-18;285;1
2020-03-18;289;1
2020-03-18;296;8
2020-03-18;297;3
2020-03-18;299;2
2020-03-18;301;1
2020-03-18;302;3
2020-03-18;303;8
2020-03-18;307;23
2020-03-18;310;16
2020-03-18;317;1
2020-03-18;321;14
2020-03-18;327;3
2020-03-18;331;3
2020-03-18;342;12
2020-03-18;344;69
2020-03-18;345;1
2020-03-18;351;2
2020-03-18;352;4
2020-03-18;353;7
2020-03-18;355;12
2020-03-18;356;4
2020-03-18;358;3
2020-03-18;361;5
2020-03-18;362;7
2020-03-18;363;61
2020-03-18;373;2
2020-03-18;375;6
2020-03-18;376;2
2020-03-18;377;3
2020-03-18;383;5
2020-03-18;384;2
2020-03-18;388;1
2020-03-18;392;7
2020-03-18;394;4
2020-03-18;396;2
2020-03-18;397;5
2020-03-18;398;2
2020-03-18;399;3
2020-03-18;400;1
2020-03-18;402;3
2020-03-18;405;1
2020-03-18;406;2
2020-03-18;415;3
2020-03-18;416;4
2020-03-18;431;2
2020-03-18;437;3
2020-03-18;439;4
2020-03-18;441;5
2020-03-18;451;1
2020-03-18;453;4
2020-03-18;473;1
2020-03-18;479;2
2020-03-18;482;1
2020-03-18;484;9
2020-03-18;489;3
2020-03-18;502;1
2020-03-18;503;4
2020-03-18;505;4
2020-03-18;513;7
2020-03-18;518;21
2020-03-18;523;5
2020-03-18;530;1
2020-03-18;532;1
2020-03-18;534;1
2020-03-18;537;2
2020-03-18;542;1
2020-03-18;546;11
2020-03-18;547;2
2020-03-18;556;2
2020-03-18;569;1
2020-03-18;575;2
2020-03-18;579;4
2020-03-18;589;1
2020-03-18;597;1
2020-03-18;599;58
2020-03-18;603;3
2020-03-18;606;1
2020-03-18;610;1
2020-03-18;613;4
2020-03-18;614;3
2020-03-18;622;2
2020-03-18;626;1
2020-03-18;627;1
2020-03-18;629;3
2020-03-18;632;4
2020-03-18;637;1
2020-03-18;642;5
2020-03-18;654;2
2020-03-18;664;3
2020-03-18;668;3
2020-03-18;678;2
2020-03-18;687;2
2020-03-18;703;3
2020-03-18;715;3
2020-03-18;716;2
2020-03-18;717;1
2020-03-18;718;4
2020-03-18;736;2
2020-03-18;737;1
2020-03-18;743;2
2020-03-18;748;5
2020-03-18;753;6
2020-03-18;755;19
2020-03-18;756;2
2020-03-18;757;5
2020-03-18;758;105
2020-03-18;762;8
2020-03-18;765;1
2020-03-18;766;5
2020-03-18;770;4
2020-03-18;772;23
2020-03-18;777;13
2020-03-18;779;7
2020-03-18;784;3
2020-03-18;785;9
2020-03-18;786;1
2020-03-18;788;9
2020-03-18;794;20
2020-03-18;796;30
2020-03-18;797;5
2020-03-18;798;4
2020-03-18;809;9
2020-03-18;815;1
2020-03-18;820;1
2020-03-18;823;1
2020-03-18;824;10
2020-03-18;826;9
2020-03-18;828;20
2020-03-18;840;1
2020-03-18;845;10
2020-03-18;847;3
2020-03-18;848;4
2020-03-18;851;2
2020-03-18;852;4
2020-03-18;855;95
2020-03-18;856;53
2020-03-18;858;1
2020-03-18;861;1
2020-03-18;865;7
2020-03-18;866;2
2020-03-18;867;12
2020-03-18;879;6
2020-03-18;882;7
2020-03-18;888;3
2020-03-18;893;1
2020-03-18;899;4
2020-03-18;907;2
2020-03-18;917;14
2020-03-18;928;3
2020-03-18;935;41
2020-03-18;938;2
2020-03-18;946;7
2020-03-18;957;6
2020-03-18;965;5
2020-03-18;971;4
2020-03-18;983;12
2020-03-18;984;1
2020-03-18;986;3
2020-03-18;994;2
2020-03-18;995;12
2020-03-18;1507;8
2020-03-18;1509;2
2020-03-18;1525;2
2020-03-18;1581;6
2020-03-18;1598;1
2020-03-18;1621;10
2020-03-18;1640;11
2020-03-18;1641;4
2020-03-18;1652;26
2020-03-18;1655;2
2020-03-18;1658;4
2020-03-18;1659;2
2020-03-18;1669;1
2020-03-18;1674;6
2020-03-18;1676;2
2020-03-18;1684;2
2020-03-18;1685;16
2020-03-18;1690;1
2020-03-18;1696;1
2020-03-18;1699;1
2020-03-18;1702;5
2020-03-18;1705;4
2020-03-18;1706;6
2020-03-18;1708;1
2020-03-18;1709;1
2020-03-18;1711;6
2020-03-18;1714;2
2020-03-18;1719;12
2020-03-18;1721;26
2020-03-18;1723;6
2020-03-18;1724;1
2020-03-18;1728;2
2020-03-18;1729;2
2020-03-18;1730;3
2020-03-18;1734;9
2020-03-18;1735;3
2020-03-18;1740;4
2020-03-18;1771;3
2020-03-18;1774;6
2020-03-18;1783;6
2020-03-18;1876;2
2020-03-18;1883;51
2020-03-18;1894;36
2020-03-18;1896;4
2020-03-18;1900;2
2020-03-18;1901;1
2020-03-18;1903;4
2020-03-18;1904;9
2020-03-18;1911;1
2020-03-18;1916;6
2020-03-18;1924;7
2020-03-18;1926;11
2020-03-18;1930;4
2020-03-18;1931;4
2020-03-18;1940;5
2020-03-18;1942;9
2020-03-18;1945;14
2020-03-18;1948;60
2020-03-18;1952;2
2020-03-18;1954;18
2020-03-18;1955;1
2020-03-18;1959;15
2020-03-18;1960;6
2020-03-18;1961;4
2020-03-18;1963;8
2020-03-18;1969;1
2020-03-18;1978;7
2020-03-19;-1;89
2020-03-19;14;23
2020-03-19;34;5
2020-03-19;50;3
2020-03-19;72;1
2020-03-19;80;5
2020-03-19;86;2
2020-03-19;90;3
2020-03-19;109;12
2020-03-19;114;3
2020-03-19;118;3
2020-03-19;141;2
2020-03-19;147;3
2020-03-19;148;1
2020-03-19;150;5
2020-03-19;153;7
2020-03-19;158;1
2020-03-19;163;2
2020-03-19;164;4
2020-03-19;166;2
2020-03-19;171;2
2020-03-19;173;3
2020-03-19;175;2
2020-03-19;177;3
2020-03-19;180;2
2020-03-19;183;3
2020-03-19;184;4
2020-03-19;193;16
2020-03-19;200;11
2020-03-19;202;10
2020-03-19;203;6
2020-03-19;209;6
2020-03-19;213;1
2020-03-19;214;5
2020-03-19;216;4
2020-03-19;221;1
2020-03-19;222;3
2020-03-19;225;5
2020-03-19;226;2
2020-03-19;228;5
2020-03-19;230;1
2020-03-19;232;4
2020-03-19;233;8
2020-03-19;243;5
2020-03-19;246;4
2020-03-19;252;6
2020-03-19;262;1
2020-03-19;263;1
2020-03-19;267;2
2020-03-19;268;48
2020-03-19;269;5
2020-03-19;273;2
2020-03-19;274;8
2020-03-19;275;4
2020-03-19;277;2
2020-03-19;281;4
2020-03-19;285;1
2020-03-19;289;1
2020-03-19;296;8
2020-03-19;297;3
2020-03-19;299;3
2020-03-19;301;1
2020-03-19;302;3
2020-03-19;303;9
2020-03-19;307;30
2020-03-19;308;2
2020-03-19;310;16
2020-03-19;312;1
2020-03-19;317;1
2020-03-19;321;17
2020-03-19;327;4
2020-03-19;331;3
2020-03-19;342;13
2020-03-19;344;83
2020-03-19;345;2
2020-03-19;351;2
2020-03-19;352;4
2020-03-19;353;8
2020-03-19;355;12
2020-03-19;356;6
2020-03-19;358;4
2020-03-19;361;9
2020-03-19;362;13
2020-03-19;363;85
2020-03-19;373;4
2020-03-19;375;6
2020-03-19;376;2
2020-03-19;377;3
2020-03-19;383;6
2020-03-19;384;2
2020-03-19;385;3
2020-03-19;388;5
2020-03-19;392;10
2020-03-19;394;5
2020-03-19;396;3
2020-03-19;397;5
2020-03-19;398;2
2020-03-19;399;3
2020-03-19;400;2
2020-03-19;402;3
2020-03-19;405;2
2020-03-19;406;3
2020-03-19;415;3
2020-03-19;416;4
2020-03-19;431;2
2020-03-19;437;3
2020-03-19;439;7
2020-03-19;441;6
2020-03-19;448;2
2020-03-19;451;2
2020-03-19;453;4
2020-03-19;473;1
2020-03-19;479;4
2020-03-19;482;2
2020-03-19;484;10
2020-03-19;489;4
2020-03-19;501;1
2020-03-19;502;2
2020-03-19;503;5
2020-03-19;505;8
2020-03-19;512;1
2020-03-19;513;9
2020-03-19;518;27
2020-03-19;523;5
2020-03-19;530;1
2020-03-19;532;3
2020-03-19;534;1
2020-03-19;537;2
2020-03-19;542;2
2020-03-19;546;12
2020-03-19;547;2
2020-03-19;556;2
2020-03-19;569;1
2020-03-19;575;3
2020-03-19;579;5
2020-03-19;589;2
2020-03-19;590;1
2020-03-19;597;1
2020-03-19;599;81
2020-03-19;603;3
2020-03-19;606;2
2020-03-19;610;1
2020-03-19;613;4
2020-03-19;614;3
2020-03-19;622;4
2020-03-19;626;1
2020-03-19;627;3
2020-03-19;629;4
2020-03-19;632;4
2020-03-19;637;1
2020-03-19;642;6
2020-03-19;654;3
2020-03-19;664;3
2020-03-19;668;3
2020-03-19;678;2
2020-03-19;687;3
2020-03-19;703;4
2020-03-19;715;4
2020-03-19;716;2
2020-03-19;717;1
2020-03-19;718;5
2020-03-19;736;2
2020-03-19;737;1
2020-03-19;743;2
2020-03-19;748;6
2020-03-19;753;6
2020-03-19;755;20
2020-03-19;756;2
2020-03-19;757;6
2020-03-19;758;113
2020-03-19;762;10
2020-03-19;765;1
2020-03-19;766;5
2020-03-19;770;4
2020-03-19;772;24
2020-03-19;777;14
2020-03-19;779;7
2020-03-19;784;5
2020-03-19;785;11
2020-03-19;786;2
2020-03-19;788;9
2020-03-19;794;22
2020-03-19;796;35
2020-03-19;797;6
2020-03-19;798;4
2020-03-19;809;11
2020-03-19;815;2
2020-03-19;820;1
2020-03-19;823;1
2020-03-19;824;10
2020-03-19;826;9
2020-03-19;828;26
2020-03-19;840;2
2020-03-19;845;10
2020-03-19;847;3
2020-03-19;848;5
2020-03-19;851;4
2020-03-19;852;7
2020-03-19;855;119
2020-03-19;856;60
2020-03-19;858;1
2020-03-19;861;2
2020-03-19;865;8
2020-03-19;866;2
2020-03-19;867;13
2020-03-19;879;6
2020-03-19;880;1
2020-03-19;882;7
2020-03-19;888;3
2020-03-19;893;1
2020-03-19;899;4
2020-03-19;907;4
2020-03-19;917;15
2020-03-19;928;3
2020-03-19;935;42
2020-03-19;938;2
2020-03-19;944;1
2020-03-19;946;7
2020-03-19;957;13
2020-03-19;965;5
2020-03-19;971;4
2020-03-19;983;21
2020-03-19;984;3
2020-03-19;986;3
2020-03-19;994;2
2020-03-19;995;13
2020-03-19;1507;10
2020-03-19;1509;2
2020-03-19;1525;2
2020-03-19;1581;8
2020-03-19;1598;1
2020-03-19;1621;13
2020-03-19;1640;13
2020-03-19;1641;5
2020-03-19;1652;31
2020-03-19;1655;2
2020-03-19;1658;4
2020-03-19;1659;4
2020-03-19;1669;1
2020-03-19;1674;7
2020-03-19;1676;2
2020-03-19;1684;4
2020-03-19;1685;18
2020-03-19;1690;1
2020-03-19;1696;1
2020-03-19;1699;1
2020-03-19;1702;8
2020-03-19;1705;5
2020-03-19;1706;6
2020-03-19;1708;1
2020-03-19;1709;2
2020-03-19;1711;6
2020-03-19;1714;2
2020-03-19;1719;13
2020-03-19;1721;30
2020-03-19;1723;6
2020-03-19;1724;1
2020-03-19;1728;3
2020-03-19;1729;2
2020-03-19;1730;4
2020-03-19;1731;1
2020-03-19;1734;11
2020-03-19;1735;3
2020-03-19;1740;4
